"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP1S2",2047.91584308332,-0.233460236396487,0.0967715602462687,192.617452418614,1.45145453202722e-40,9.66096933211454e-39
"COMT",1775.12588081675,-0.444706783296721,0.112324237300817,192.245044689869,1.74517471391165e-40,1.1557616861629e-38
"POLR3C",4325.38116107597,0.498666398196832,0.071944422672142,191.798685413248,2.17653409903103e-40,1.4342271445565e-38
"COX5A",3095.63598456149,-0.477168135765297,0.133822384267698,191.769581920009,2.20810638816141e-40,1.44779274077509e-38
"RRS1",4976.46359957221,0.438996811198132,0.0853569364278069,191.743792224729,2.23646625266875e-40,1.45912815563968e-38
"RNF187",5580.06450791604,-0.411488810452406,0.114013572234256,190.594111036554,3.95027795063779e-40,2.56456714834756e-38
"NGDN",3713.40864239045,0.72610192062389,0.0974520679423613,190.461999713321,4.21713257584089e-40,2.72439167730427e-38
"TRIM4",2605.11186202265,0.576055238734386,0.07216713016038,189.499001976063,6.7912712517589e-40,4.36595921106978e-38
"FLNA",16117.735608946,-0.408322830583744,0.112815042583036,189.404417716338,7.11664382111033e-40,4.55292470477733e-38
"MAP4",7058.49818379078,-0.167069777267041,0.105083335808049,189.259063541219,7.64730754695416e-40,4.86878580489415e-38
"PCSK6",1936.25638770257,-0.582093879692352,0.108012103233617,188.76180747805,9.78038029933855e-40,6.19690538293187e-38
"TFDP1",3734.440066505,-0.00552783588240136,0.103284986446243,188.43117731167,1.15185495325083e-39,7.24290444301861e-38
"NLN",1721.71880819139,-0.215750240020821,0.117891860650482,188.427213001193,1.15411634648601e-39,7.24290444301861e-38
"NIFK",5233.111736602,0.527566992205956,0.0797058794740802,188.005237868288,1.42205662543905e-39,8.88212524486316e-38
"PFKP",2367.26960373681,-0.326203712369642,0.100823563126603,187.788019720862,1.58339194947949e-39,9.84317099159914e-38
"GOLGA5",2861.4115224232,0.535847318257065,0.0729591459632248,187.179794009892,2.13928635659021e-39,1.323645769648e-37
"KLF10",1462.33270160866,-0.197795950500344,0.105928124790494,186.988060547766,2.35213873363096e-39,1.44854375563189e-37
"TPT1",17034.1297868426,-0.227342169626221,0.114123922946087,186.924457978971,2.42732468613191e-39,1.48789358318756e-37
"ATPAF1",3639.846284949,-0.304412936900779,0.0802064850692901,186.275947745889,3.34546690592825e-39,2.03179301166951e-37
