"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000131015","ULBP2","protein_coding",124.238802042802,1.97356384407273,0.180504816412186,11.1483536996472,7.29434356521892e-29,4.87639230629063e-27
"ENSG00000130222","GADD45G","protein_coding",75.2019071404555,3.61763189080221,0.330494887689696,11.0880681383602,1.43350078989553e-28,9.54276032159568e-27
"ENSG00000253293","HOXA10","protein_coding",412.280731102114,-1.00233015553146,0.0926981358003945,-11.0423703649459,2.38653003388295e-28,1.57540938680215e-26
"ENSG00000107175","CREB3","protein_coding",281.411145538983,1.21023839060752,0.111929659917825,11.0374022623152,2.5221977532307e-28,1.65802974803003e-26
"ENSG00000102580","DNAJC3","protein_coding",354.179286424347,1.11139984150714,0.102657723879366,11.0289433038214,2.77101692106507e-28,1.81403875367816e-26
"ENSG00000118596","SLC16A7","protein_coding",97.4168172883984,2.17353280013248,0.202739918481855,10.9390031836918,7.50201880218359e-28,4.83099390375716e-26
"ENSG00000173230","GOLGB1","protein_coding",630.699061752585,1.014702221941,0.0948143376356419,10.9138777885116,9.8943688960157e-28,6.29449427711451e-26
"ENSG00000072849","DERL2","protein_coding",432.881302356647,1.00748101036461,0.0942542207964021,10.9102147675475,1.03012693136845e-27,6.52703317116465e-26
"ENSG00000036448","MYOM2","protein_coding",122.202441688441,2.07058824061377,0.194804109591238,10.8418158883635,2.18098404559287e-27,1.34411661278589e-25
"ENSG00000232040","SCAND3","protein_coding",123.470877341146,1.84115894692942,0.173579889564515,10.8226180300743,2.68982150041656e-27,1.65125734677323e-25
"ENSG00000118495","PLAGL1","protein_coding",487.028763254404,1.04581083456145,0.0990972696827845,10.7624341639604,5.17839597423617e-27,3.11830356051619e-25
"ENSG00000164970","FAM219A","protein_coding",210.932040690578,1.35160997635597,0.128618717681492,10.739045899726,6.67304241134515e-27,4.00306426326207e-25
"ENSG00000151876","FBXO4","protein_coding",162.945259059708,1.5301345214732,0.146880498264114,10.6473590842097,1.79381929159556e-26,1.06796554579257e-24
"ENSG00000136352","NKX2-1","protein_coding",103.68778874343,2.10420008067315,0.203663670143556,10.5814592727262,3.63255957902056e-26,2.14647537371563e-24
"ENSG00000135750","KCNK1","protein_coding",188.945861596888,1.41790687317431,0.137783726032198,10.5345810116826,5.98491958321555e-26,3.49718800979228e-24
"ENSG00000065833","ME1","protein_coding",317.61483716037,1.11485963384199,0.109175128374101,10.4461594436472,1.5257941295018e-25,8.81774871104391e-24
"ENSG00000164023","SGMS2","protein_coding",144.167169334307,1.68525909122825,0.165045415453699,10.4430136803033,1.57722522148306e-25,9.08170887567087e-24
"ENSG00000166002","SMCO4","protein_coding",328.97660345168,1.10388721259786,0.108255816071424,10.4131552567226,2.15943401802341e-25,1.22994189539189e-23
"ENSG00000064012","CASP8","protein_coding",269.906997945968,1.14421279393591,0.11273788907654,10.3832025040114,2.95686576158181e-25,1.67807450073655e-23
"ENSG00000204438","GPANK1","protein_coding",329.699561300266,1.09035900899386,0.107991586639972,10.3233320857902,5.52710335503122e-25,3.10324233567002e-23
"ENSG00000006327","TNFRSF12A","protein_coding",236.617607037008,1.32628439549466,0.132367009382598,10.2597048299154,1.07033403662984e-24,5.96701770173464e-23
"ENSG00000185442","FAM174B","protein_coding",74.6221999783694,2.58419239422152,0.258197896407396,10.1991697857015,1.99974548918588e-24,1.09548557579464e-22
"ENSG00000100116","GCAT","protein_coding",277.026413661911,1.18191783878166,0.11934578143894,10.1644100075775,2.85847338446875e-24,1.54445666393026e-22
"ENSG00000272398","CD24","protein_coding",85.1679138573024,2.8901346494322,0.290946432755322,10.1322710561696,3.97312497379395e-24,2.13210859563086e-22
